subject,condition,feature_type,body_part,channel,type,metric,axis,data
VP_01,ftsst,expert,LeftHand_RightHand,vel,static_periods,ratio_percent,norm,27.893136710267065
VP_01,ftsst,expert,LeftHand_RightHand,vel,static_periods,std_duration_sec,norm,1.8731736175749492
VP_01,ftsst,expert,LowerExtremities,gyr,static_periods,count_per_min,norm,18.08999545477501
VP_01,ftsst,expert,LowerExtremities,gyr,static_periods,max_duration_sec,norm,19.966000000000008
VP_01,ftsst,expert,LowerExtremities,gyr,static_periods,mean_duration_sec,norm,1.455286432160798
VP_01,ftsst,expert,LowerExtremities,gyr,static_periods,ratio_percent,norm,43.87687490530763
VP_01,ftsst,expert,LowerExtremities,gyr,static_periods,std_duration_sec,norm,2.0043982908721905
VP_01,ftsst,expert,LowerExtremities,vel,static_periods,count_per_min,norm,22.271602444320994
VP_01,ftsst,expert,LowerExtremities,vel,static_periods,max_duration_sec,norm,26.716000000000008
VP_01,ftsst,expert,LowerExtremities,vel,static_periods,mean_duration_sec,norm,1.506391836734688
VP_01,ftsst,expert,LowerExtremities,vel,static_periods,ratio_percent,norm,55.916266855209116
VP_01,ftsst,expert,LowerExtremities,vel,static_periods,std_duration_sec,norm,2.314267869557076
VP_01,ftsst,expert,RightHand_Head,pos,euclidean_distance,mean,norm,0.5974770313148705
VP_01,ftsst,expert,RightHand_Head,pos,euclidean_distance,std,norm,0.0036629206532774864
VP_01,ftsst,expert,T8,gyr,static_periods,count_per_min,norm,19.817180950457047
VP_01,ftsst,expert,T8,gyr,static_periods,max_duration_sec,norm,12.233000000000004
VP_01,ftsst,expert,T8,gyr,static_periods,mean_duration_sec,norm,1.3433623853211007
VP_01,ftsst,expert,T8,gyr,static_periods,ratio_percent,norm,44.369425786576436
VP_01,ftsst,expert,T8,gyr,static_periods,std_duration_sec,norm,1.5050886808411421
VP_01,ftsst,expert,T8,vel,static_periods,count_per_min,norm,20.998939447502654
VP_01,ftsst,expert,T8,vel,static_periods,max_duration_sec,norm,25.98199999999997
VP_01,ftsst,expert,T8,vel,static_periods,mean_duration_sec,norm,1.7419350649350622
VP_01,ftsst,expert,T8,vel,static_periods,ratio_percent,norm,60.96464825008828
VP_01,ftsst,expert,T8,vel,static_periods,std_duration_sec,norm,2.5585000072443744
VP_01,ftsst,expert,TotalBody,gyr,static_periods,count_per_min,norm,5.181556487046109
VP_01,ftsst,expert,TotalBody,gyr,static_periods,max_duration_sec,norm,9.217000000000041
VP_01,ftsst,expert,TotalBody,gyr,static_periods,mean_duration_sec,norm,1.0806315789473744
VP_01,ftsst,expert,TotalBody,gyr,static_periods,ratio_percent,norm,9.332255946669413
VP_01,ftsst,expert,TotalBody,gyr,static_periods,std_duration_sec,norm,1.4166360510476312
VP_01,ftsst,expert,TotalBody,vel,static_periods,count_per_min,norm,5.817887985455281
VP_01,ftsst,expert,TotalBody,vel,static_periods,max_duration_sec,norm,8.717000000000041
VP_01,ftsst,expert,TotalBody,vel,static_periods,mean_duration_sec,norm,1.2243437500000027
VP_01,ftsst,expert,TotalBody,vel,static_periods,ratio_percent,norm,11.871824655320465
VP_01,ftsst,expert,TotalBody,vel,static_periods,std_duration_sec,norm,1.687374114940089
VP_01,ftsst,expert,Trunk,gyr,static_periods,count_per_min,norm,16.181000959547497
VP_01,ftsst,expert,Trunk,gyr,static_periods,max_duration_sec,norm,9.217000000000041
VP_01,ftsst,expert,Trunk,gyr,static_periods,mean_duration_sec,norm,1.1955561797752785
VP_01,ftsst,expert,Trunk,gyr,static_periods,ratio_percent,norm,32.242159486894536
VP_01,ftsst,expert,Trunk,gyr,static_periods,std_duration_sec,norm,1.427800481278856
VP_01,ftsst,expert,Trunk,vel,static_periods,count_per_min,norm,15.99919196000202
VP_01,ftsst,expert,Trunk,vel,static_periods,max_duration_sec,norm,9.217000000000041
VP_01,ftsst,expert,Trunk,vel,static_periods,mean_duration_sec,norm,1.0802897727272696
VP_01,ftsst,expert,Trunk,vel,static_periods,ratio_percent,norm,28.80627241048424
VP_01,ftsst,expert,Trunk,vel,static_periods,std_duration_sec,norm,1.3547844872822137
VP_01,ftsst,expert,UpperExtremities,gyr,static_periods,count_per_min,norm,9.272258976819353
VP_01,ftsst,expert,UpperExtremities,gyr,static_periods,max_duration_sec,norm,9.717000000000041
VP_01,ftsst,expert,UpperExtremities,gyr,static_periods,mean_duration_sec,norm,1.0891470588235261
VP_01,ftsst,expert,UpperExtremities,gyr,static_periods,ratio_percent,norm,16.831422655421395
VP_01,ftsst,expert,UpperExtremities,gyr,static_periods,std_duration_sec,norm,1.3100457659382239
VP_01,ftsst,expert,UpperExtremities,vel,static_periods,count_per_min,norm,7.090550982273623
VP_01,ftsst,expert,UpperExtremities,vel,static_periods,max_duration_sec,norm,18.966000000000008
VP_01,ftsst,expert,UpperExtremities,vel,static_periods,mean_duration_sec,norm,1.2742179487179488
VP_01,ftsst,expert,UpperExtremities,vel,static_periods,ratio_percent,norm,15.058178879854555
VP_01,ftsst,expert,UpperExtremities,vel,static_periods,std_duration_sec,norm,2.353090461099025
VP_01,ftsst,generic,CenterMass,vel,cov,cov,norm,0.8578280653858299
VP_01,ftsst,generic,CenterMass,vel,cov,cov,x,-498.99069865257286
VP_01,ftsst,generic,CenterMass,vel,cov,cov,y,-91.9480367166364
VP_01,ftsst,generic,CenterMass,vel,cov,cov,z,-60.9341264732532
VP_01,ftsst,generic,CenterMass,vel,mean,mean,norm,0.018276391973841347
VP_01,ftsst,generic,CenterMass,vel,mean,mean,x,-3.237561234281091e-05
VP_01,ftsst,generic,CenterMass,vel,mean,mean,y,-0.00018413292257966766
VP_01,ftsst,generic,CenterMass,vel,mean,mean,z,-9.304878541487801e-05
VP_01,ftsst,generic,CenterMass,vel,std,std,norm,0.01567800196915343
VP_01,ftsst,generic,CenterMass,vel,std,std,x,0.016155129422244077
VP_01,ftsst,generic,CenterMass,vel,std,std,y,0.01693066072609685
VP_01,ftsst,generic,CenterMass,vel,std,std,z,0.005669846458652775
VP_01,ftsst,generic,Head,acc,abs_energy,abs_energy,norm,36653.6349160576
VP_01,ftsst,generic,Head,acc,abs_max,abs_max,x,3.526138
VP_01,ftsst,generic,Head,acc,abs_max,abs_max,y,8.292093
VP_01,ftsst,generic,Head,acc,abs_max,abs_max,z,5.643995
VP_01,ftsst,generic,Head,acc,cov,cov,norm,1.048419815160542
VP_01,ftsst,generic,Head,acc,cov,cov,x,-16.992007426433133
VP_01,ftsst,generic,Head,acc,cov,cov,y,-77.19136371387619
VP_01,ftsst,generic,Head,acc,cov,cov,z,978.7196397336741
VP_01,ftsst,generic,Head,acc,entropy,entropy,norm,10.170893654240412
VP_01,ftsst,generic,Head,acc,entropy,entropy,x,10.581644525037909
VP_01,ftsst,generic,Head,acc,entropy,entropy,y,10.581957047483858
VP_01,ftsst,generic,Head,acc,entropy,entropy,z,10.578561918196622
VP_01,ftsst,generic,Head,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,4628.9111056200945
VP_01,ftsst,generic,Head,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.4413488976879645
VP_01,ftsst,generic,Head,acc,fft_aggregated_skew,fft_aggregated_skew,norm,1.2101374128896467
VP_01,ftsst,generic,Head,acc,fft_aggregated_variance,fft_aggregated_variance,norm,22587864.944960076
VP_01,ftsst,generic,Head,acc,max_val,max_val,norm,8.429193261952534
VP_01,ftsst,generic,Head,acc,mean,mean,norm,0.6640101227303051
VP_01,ftsst,generic,Head,acc,mean,mean,x,-0.020192405939093983
VP_01,ftsst,generic,Head,acc,mean,mean,y,-0.007462073430634816
VP_01,ftsst,generic,Head,acc,mean,mean,z,0.0007046155749709608
VP_01,ftsst,generic,Head,acc,mean_crossing,mean_crossing,norm,4206.0
VP_01,ftsst,generic,Head,acc,std,std,norm,0.6961613701376352
VP_01,ftsst,generic,Head,acc,std,std,x,0.34310951167463744
VP_01,ftsst,generic,Head,acc,std,std,y,0.5760076242437839
VP_01,ftsst,generic,Head,acc,std,std,z,0.6896211016863144
VP_01,ftsst,generic,Head,gyr,abs_energy,abs_energy,norm,40791401.71313424
VP_01,ftsst,generic,Head,gyr,abs_max,abs_max,x,174.29794535194
VP_01,ftsst,generic,Head,gyr,abs_max,abs_max,y,151.53364440858
VP_01,ftsst,generic,Head,gyr,abs_max,abs_max,z,205.94320678686
VP_01,ftsst,generic,Head,gyr,cov,cov,norm,1.031782700050998
VP_01,ftsst,generic,Head,gyr,cov,cov,x,-226.32953145364652
VP_01,ftsst,generic,Head,gyr,cov,cov,y,189.22420196489645
VP_01,ftsst,generic,Head,gyr,cov,cov,z,-863.1825995062046
VP_01,ftsst,generic,Head,gyr,entropy,entropy,norm,10.167308760255477
VP_01,ftsst,generic,Head,gyr,entropy,entropy,x,10.576211889290114
VP_01,ftsst,generic,Head,gyr,entropy,entropy,y,10.57843145912555
VP_01,ftsst,generic,Head,gyr,entropy,entropy,z,10.582364958810908
VP_01,ftsst,generic,Head,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,2407.8013017662965
VP_01,ftsst,generic,Head,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,11.815066891867259
VP_01,ftsst,generic,Head,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,2.388973302040503
VP_01,ftsst,generic,Head,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,8365526.385449187
VP_01,ftsst,generic,Head,gyr,max_val,max_val,norm,230.56120276878153
VP_01,ftsst,generic,Head,gyr,mean,mean,norm,22.33625535726611
VP_01,ftsst,generic,Head,gyr,mean,mean,x,-0.08015431931541539
VP_01,ftsst,generic,Head,gyr,mean,mean,y,0.10119827862149841
VP_01,ftsst,generic,Head,gyr,mean,mean,z,-0.021179391876913263
VP_01,ftsst,generic,Head,gyr,mean_crossing,mean_crossing,norm,2018.0
VP_01,ftsst,generic,Head,gyr,std,std,norm,23.046161861548597
VP_01,ftsst,generic,Head,gyr,std,std,x,18.141289534643935
VP_01,ftsst,generic,Head,gyr,std,std,y,19.14916351237428
VP_01,ftsst,generic,Head,gyr,std,std,z,18.281682536274584
VP_01,ftsst,generic,Head,vel,abs_energy,abs_energy,norm,223.726116742593
VP_01,ftsst,generic,Head,vel,abs_max,abs_max,x,0.282442
VP_01,ftsst,generic,Head,vel,abs_max,abs_max,y,0.451075
VP_01,ftsst,generic,Head,vel,abs_max,abs_max,z,0.379758
VP_01,ftsst,generic,Head,vel,cov,cov,norm,0.9113568499507548
VP_01,ftsst,generic,Head,vel,cov,cov,x,1327.4288085297858
VP_01,ftsst,generic,Head,vel,cov,cov,y,3121.7348840343548
VP_01,ftsst,generic,Head,vel,cov,cov,z,-162.80910308354095
VP_01,ftsst,generic,Head,vel,entropy,entropy,norm,10.256454721830599
VP_01,ftsst,generic,Head,vel,entropy,entropy,x,10.576180404307708
VP_01,ftsst,generic,Head,vel,entropy,entropy,y,10.580743130510525
VP_01,ftsst,generic,Head,vel,entropy,entropy,z,10.578363506280297
VP_01,ftsst,generic,Head,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,2165.709452438793
VP_01,ftsst,generic,Head,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,12.657213545428153
VP_01,ftsst,generic,Head,vel,fft_aggregated_skew,fft_aggregated_skew,norm,2.4808214229853562
VP_01,ftsst,generic,Head,vel,fft_aggregated_variance,fft_aggregated_variance,norm,7138012.850310391
VP_01,ftsst,generic,Head,vel,max_val,max_val,norm,0.5137349138310535
VP_01,ftsst,generic,Head,vel,mean,mean,norm,0.055552864430381474
VP_01,ftsst,generic,Head,vel,mean,mean,x,2.7058759658603116e-05
VP_01,ftsst,generic,Head,vel,mean,mean,y,1.5267713751830864e-05
VP_01,ftsst,generic,Head,vel,mean,mean,z,-0.0002806301196909247
VP_01,ftsst,generic,Head,vel,mean_crossing,mean_crossing,norm,1969.0
VP_01,ftsst,generic,Head,vel,std,std,norm,0.050628483533013795
VP_01,ftsst,generic,Head,vel,std,std,x,0.03591857709391337
VP_01,ftsst,generic,Head,vel,std,std,y,0.04766175461854145
VP_01,ftsst,generic,Head,vel,std,std,z,0.04568913808510619
VP_01,ftsst,generic,LeftForeArm,acc,abs_energy,abs_energy,norm,26560.819782919647
VP_01,ftsst,generic,LeftForeArm,acc,cov,cov,norm,1.225537442132248
VP_01,ftsst,generic,LeftForeArm,acc,entropy,entropy,norm,10.147093832591986
VP_01,ftsst,generic,LeftForeArm,acc,max_val,max_val,norm,10.853295628685464
VP_01,ftsst,generic,LeftForeArm,acc,mean,mean,norm,0.5177541124239178
VP_01,ftsst,generic,LeftForeArm,acc,std,std,norm,0.6345270505934606
VP_01,ftsst,generic,LeftForeArm,gyr,abs_energy,abs_energy,norm,21930104.232759662
VP_01,ftsst,generic,LeftForeArm,gyr,cov,cov,norm,1.3125886007424692
VP_01,ftsst,generic,LeftForeArm,gyr,entropy,entropy,norm,10.100979153246183
VP_01,ftsst,generic,LeftForeArm,gyr,max_val,max_val,norm,427.29133905313864
VP_01,ftsst,generic,LeftForeArm,gyr,mean,mean,norm,14.260896654511361
VP_01,ftsst,generic,LeftForeArm,gyr,std,std,norm,18.718690385078027
VP_01,ftsst,generic,LeftForeArm,vel,abs_energy,abs_energy,norm,172.46874828853595
VP_01,ftsst,generic,LeftForeArm,vel,cov,cov,norm,0.9520315794603655
VP_01,ftsst,generic,LeftForeArm,vel,entropy,entropy,norm,10.22429289213509
VP_01,ftsst,generic,LeftForeArm,vel,max_val,max_val,norm,0.5110741627484214
VP_01,ftsst,generic,LeftForeArm,vel,mean,mean,norm,0.04779623825238108
VP_01,ftsst,generic,LeftForeArm,vel,std,std,norm,0.0455035281956783
VP_01,ftsst,generic,LeftHand,acc,abs_energy,abs_energy,norm,26093.246129657233
VP_01,ftsst,generic,LeftHand,acc,abs_max,abs_max,x,12.51909
VP_01,ftsst,generic,LeftHand,acc,abs_max,abs_max,y,8.979349
VP_01,ftsst,generic,LeftHand,acc,abs_max,abs_max,z,9.125983
VP_01,ftsst,generic,LeftHand,acc,cov,cov,norm,1.1922415806937963
VP_01,ftsst,generic,LeftHand,acc,cov,cov,x,-131.81597446440531
VP_01,ftsst,generic,LeftHand,acc,cov,cov,y,-41.54799094416503
VP_01,ftsst,generic,LeftHand,acc,cov,cov,z,-83.53611708233356
VP_01,ftsst,generic,LeftHand,acc,entropy,entropy,norm,10.175695224916202
VP_01,ftsst,generic,LeftHand,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,5645.250680312599
VP_01,ftsst,generic,LeftHand,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.397861026734739
VP_01,ftsst,generic,LeftHand,acc,fft_aggregated_skew,fft_aggregated_skew,norm,0.90176240313522
VP_01,ftsst,generic,LeftHand,acc,fft_aggregated_variance,fft_aggregated_variance,norm,28968149.11112694
VP_01,ftsst,generic,LeftHand,acc,max_val,max_val,norm,16.32446675635921
VP_01,ftsst,generic,LeftHand,acc,mean,mean,norm,0.5216373029113851
VP_01,ftsst,generic,LeftHand,acc,mean,mean,x,-0.003450942073632646
VP_01,ftsst,generic,LeftHand,acc,mean,mean,y,-0.011203145396697138
VP_01,ftsst,generic,LeftHand,acc,mean,mean,z,-0.00580471261552447
VP_01,ftsst,generic,LeftHand,acc,mean_crossing,mean_crossing,norm,5962.0
VP_01,ftsst,generic,LeftHand,acc,std,std,norm,0.6219176825719184
VP_01,ftsst,generic,LeftHand,acc,std,std,x,0.4548892922561028
VP_01,ftsst,generic,LeftHand,acc,std,std,y,0.46546818348813684
VP_01,ftsst,generic,LeftHand,acc,std,std,z,0.4849031526797508
VP_01,ftsst,generic,LeftHand,gyr,abs_energy,abs_energy,norm,32834326.944720995
VP_01,ftsst,generic,LeftHand,gyr,abs_max,abs_max,x,443.92713048219997
VP_01,ftsst,generic,LeftHand,gyr,abs_max,abs_max,y,248.01377916746
VP_01,ftsst,generic,LeftHand,gyr,abs_max,abs_max,z,502.40285977552
VP_01,ftsst,generic,LeftHand,gyr,cov,cov,norm,1.6120674076070882
VP_01,ftsst,generic,LeftHand,gyr,cov,cov,x,-361.219001170555
VP_01,ftsst,generic,LeftHand,gyr,cov,cov,y,121.49469157885159
VP_01,ftsst,generic,LeftHand,gyr,cov,cov,z,-273.69770664070046
VP_01,ftsst,generic,LeftHand,gyr,entropy,entropy,norm,10.014345409323875
VP_01,ftsst,generic,LeftHand,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,3431.9138884205995
VP_01,ftsst,generic,LeftHand,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.127831435870463
VP_01,ftsst,generic,LeftHand,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,1.71488463774598
VP_01,ftsst,generic,LeftHand,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,16864278.074796304
VP_01,ftsst,generic,LeftHand,gyr,max_val,max_val,norm,569.4604485190159
VP_01,ftsst,generic,LeftHand,gyr,mean,mean,norm,15.178504266932494
VP_01,ftsst,generic,LeftHand,gyr,mean,mean,x,-0.05571481607541488
VP_01,ftsst,generic,LeftHand,gyr,mean,mean,y,0.09749421972816018
VP_01,ftsst,generic,LeftHand,gyr,mean,mean,z,-0.06154675591902836
VP_01,ftsst,generic,LeftHand,gyr,mean_crossing,mean_crossing,norm,3012.0
VP_01,ftsst,generic,LeftHand,gyr,std,std,norm,24.468772024946993
VP_01,ftsst,generic,LeftHand,gyr,std,std,x,20.125250213162545
VP_01,ftsst,generic,LeftHand,gyr,std,std,y,11.845030156593609
VP_01,ftsst,generic,LeftHand,gyr,std,std,z,16.84520594621302
VP_01,ftsst,generic,LeftHand,vel,abs_energy,abs_energy,norm,186.34772760912801
VP_01,ftsst,generic,LeftHand,vel,abs_max,abs_max,x,0.463857
VP_01,ftsst,generic,LeftHand,vel,abs_max,abs_max,y,0.437257
VP_01,ftsst,generic,LeftHand,vel,abs_max,abs_max,z,0.450214
VP_01,ftsst,generic,LeftHand,vel,cov,cov,norm,1.027833474857604
VP_01,ftsst,generic,LeftHand,vel,cov,cov,x,990.6855441713276
VP_01,ftsst,generic,LeftHand,vel,cov,cov,y,337.46241206219463
VP_01,ftsst,generic,LeftHand,vel,cov,cov,z,-277.2235992966234
VP_01,ftsst,generic,LeftHand,vel,entropy,entropy,norm,10.208827612088907
VP_01,ftsst,generic,LeftHand,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,2055.3623346979634
VP_01,ftsst,generic,LeftHand,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,12.846774128467546
VP_01,ftsst,generic,LeftHand,vel,fft_aggregated_skew,fft_aggregated_skew,norm,2.653773534751788
VP_01,ftsst,generic,LeftHand,vel,fft_aggregated_variance,fft_aggregated_variance,norm,7747049.958124415
VP_01,ftsst,generic,LeftHand,vel,max_val,max_val,norm,0.6042599113336908
VP_01,ftsst,generic,LeftHand,vel,mean,mean,norm,0.04783494677166501
VP_01,ftsst,generic,LeftHand,vel,mean,mean,x,4.491000454522488e-05
VP_01,ftsst,generic,LeftHand,vel,mean,mean,y,0.00011953133680117171
VP_01,ftsst,generic,LeftHand,vel,mean,mean,z,-0.0001195757790010606
VP_01,ftsst,generic,LeftHand,vel,mean_crossing,mean_crossing,norm,1604.0
VP_01,ftsst,generic,LeftHand,vel,std,std,norm,0.049166359559948976
VP_01,ftsst,generic,LeftHand,vel,std,std,x,0.044491692291622906
VP_01,ftsst,generic,LeftHand,vel,std,std,y,0.04033733323394198
VP_01,ftsst,generic,LeftHand,vel,std,std,z,0.03314922784337162
VP_01,ftsst,generic,RightForeArm,acc,abs_energy,abs_energy,norm,15738.73324743961
VP_01,ftsst,generic,RightForeArm,acc,cov,cov,norm,1.1853011019370616
VP_01,ftsst,generic,RightForeArm,acc,entropy,entropy,norm,10.149786707740486
VP_01,ftsst,generic,RightForeArm,acc,max_val,max_val,norm,13.30463760470363
VP_01,ftsst,generic,RightForeArm,acc,mean,mean,norm,0.40651289078014013
VP_01,ftsst,generic,RightForeArm,acc,std,std,norm,0.48184017739332047
VP_01,ftsst,generic,RightForeArm,gyr,abs_energy,abs_energy,norm,23104321.367772873
VP_01,ftsst,generic,RightForeArm,gyr,cov,cov,norm,1.4303372199702102
VP_01,ftsst,generic,RightForeArm,gyr,entropy,entropy,norm,10.067823741697481
VP_01,ftsst,generic,RightForeArm,gyr,max_val,max_val,norm,417.0964168515002
VP_01,ftsst,generic,RightForeArm,gyr,mean,mean,norm,13.839893704053747
VP_01,ftsst,generic,RightForeArm,gyr,std,std,norm,19.795715085339452
VP_01,ftsst,generic,RightForeArm,vel,abs_energy,abs_energy,norm,147.417162248237
VP_01,ftsst,generic,RightForeArm,vel,cov,cov,norm,0.9014417985543911
VP_01,ftsst,generic,RightForeArm,vel,entropy,entropy,norm,10.23933951318967
VP_01,ftsst,generic,RightForeArm,vel,max_val,max_val,norm,0.39707463334491666
VP_01,ftsst,generic,RightForeArm,vel,mean,mean,norm,0.04531738041601598
VP_01,ftsst,generic,RightForeArm,vel,std,std,norm,0.040850980907986986
VP_01,ftsst,generic,RightHand,acc,abs_energy,abs_energy,norm,18333.67204547766
VP_01,ftsst,generic,RightHand,acc,abs_max,abs_max,x,8.656113
VP_01,ftsst,generic,RightHand,acc,abs_max,abs_max,y,17.291947
VP_01,ftsst,generic,RightHand,acc,abs_max,abs_max,z,18.226208
VP_01,ftsst,generic,RightHand,acc,cov,cov,norm,1.3108501056174946
VP_01,ftsst,generic,RightHand,acc,cov,cov,x,-38.6757916442775
VP_01,ftsst,generic,RightHand,acc,cov,cov,y,-98.4827365669672
VP_01,ftsst,generic,RightHand,acc,cov,cov,z,-76.57361238863145
VP_01,ftsst,generic,RightHand,acc,entropy,entropy,norm,10.119889520597669
VP_01,ftsst,generic,RightHand,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,5841.6887692560385
VP_01,ftsst,generic,RightHand,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.204203146855948
VP_01,ftsst,generic,RightHand,acc,fft_aggregated_skew,fft_aggregated_skew,norm,0.8454080806110887
VP_01,ftsst,generic,RightHand,acc,fft_aggregated_variance,fft_aggregated_variance,norm,30989000.6512158
VP_01,ftsst,generic,RightHand,acc,max_val,max_val,norm,25.348480529121936
VP_01,ftsst,generic,RightHand,acc,mean,mean,norm,0.4126817278681882
VP_01,ftsst,generic,RightHand,acc,mean,mean,x,-0.008854494192212514
VP_01,ftsst,generic,RightHand,acc,mean,mean,y,-0.0038151674157870814
VP_01,ftsst,generic,RightHand,acc,mean,mean,z,-0.005903821549416696
VP_01,ftsst,generic,RightHand,acc,mean_crossing,mean_crossing,norm,4561.0
VP_01,ftsst,generic,RightHand,acc,std,std,norm,0.5409638865624247
VP_01,ftsst,generic,RightHand,acc,std,std,x,0.34245457249347644
VP_01,ftsst,generic,RightHand,acc,std,std,y,0.3757281275678362
VP_01,ftsst,generic,RightHand,acc,std,std,z,0.45207694293668366
VP_01,ftsst,generic,RightHand,gyr,abs_energy,abs_energy,norm,29172194.5321969
VP_01,ftsst,generic,RightHand,gyr,abs_max,abs_max,x,209.81130219044
VP_01,ftsst,generic,RightHand,gyr,abs_max,abs_max,y,436.00713481279996
VP_01,ftsst,generic,RightHand,gyr,abs_max,abs_max,z,436.41725800604
VP_01,ftsst,generic,RightHand,gyr,cov,cov,norm,1.6822400870410916
VP_01,ftsst,generic,RightHand,gyr,cov,cov,x,-102.34846230099672
VP_01,ftsst,generic,RightHand,gyr,cov,cov,y,180.9932332312503
VP_01,ftsst,generic,RightHand,gyr,cov,cov,z,626.5855595775898
VP_01,ftsst,generic,RightHand,gyr,entropy,entropy,norm,9.997392608297424
VP_01,ftsst,generic,RightHand,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,3318.269974563947
VP_01,ftsst,generic,RightHand,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.289612540612195
VP_01,ftsst,generic,RightHand,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,1.8210452085449096
VP_01,ftsst,generic,RightHand,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,16906517.64410121
VP_01,ftsst,generic,RightHand,gyr,max_val,max_val,norm,559.8629811668571
VP_01,ftsst,generic,RightHand,gyr,mean,mean,norm,13.868531445764349
