subject,condition,phase,feature_type,body_part,channel,type,metric,axis,data
VP_13,ftsst,talk,generic,T8,acc,mean,mean,y,-0.0004243564032999281
VP_13,ftsst,talk,generic,T8,acc,mean,mean,z,-0.00022515624826975226
VP_13,ftsst,talk,generic,T8,acc,mean_crossing,mean_crossing,norm,3313.0
VP_13,ftsst,talk,generic,T8,acc,std,std,norm,0.20378731613752854
VP_13,ftsst,talk,generic,T8,acc,std,std,x,0.15721571008021332
VP_13,ftsst,talk,generic,T8,acc,std,std,y,0.19667920667425814
VP_13,ftsst,talk,generic,T8,acc,std,std,z,0.14502428697514608
VP_13,ftsst,talk,generic,T8,gyr,abs_energy,abs_energy,norm,1030697.3102358687
VP_13,ftsst,talk,generic,T8,gyr,abs_max,abs_max,x,72.18798454604
VP_13,ftsst,talk,generic,T8,gyr,abs_max,abs_max,y,28.88457886718
VP_13,ftsst,talk,generic,T8,gyr,abs_max,abs_max,z,69.14695372676
VP_13,ftsst,talk,generic,T8,gyr,cov,cov,norm,1.086157679345976
VP_13,ftsst,talk,generic,T8,gyr,cov,cov,x,14.652243546146511
VP_13,ftsst,talk,generic,T8,gyr,cov,cov,y,-46.93329362083745
VP_13,ftsst,talk,generic,T8,gyr,cov,cov,z,-135.47372199962751
VP_13,ftsst,talk,generic,T8,gyr,entropy,entropy,norm,9.407019515796513
VP_13,ftsst,talk,generic,T8,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,1415.2777723588927
VP_13,ftsst,talk,generic,T8,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.998476852220006
VP_13,ftsst,talk,generic,T8,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,2.0210241155727764
VP_13,ftsst,talk,generic,T8,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,3336312.7568050404
VP_13,ftsst,talk,generic,T8,gyr,max_val,max_val,norm,75.2257381436437
VP_13,ftsst,talk,generic,T8,gyr,mean,mean,norm,5.116729721587126
VP_13,ftsst,talk,generic,T8,gyr,mean,mean,x,0.3390808673274149
VP_13,ftsst,talk,generic,T8,gyr,mean,mean,y,-0.06998975031230498
VP_13,ftsst,talk,generic,T8,gyr,mean,mean,z,-0.03420459723207243
VP_13,ftsst,talk,generic,T8,gyr,mean_crossing,mean_crossing,norm,1026.0
VP_13,ftsst,talk,generic,T8,gyr,std,std,norm,5.5575752802396545
VP_13,ftsst,talk,generic,T8,gyr,std,std,x,4.968295449919876
VP_13,ftsst,talk,generic,T8,gyr,std,std,y,3.284849501856509
VP_13,ftsst,talk,generic,T8,gyr,std,std,z,4.633824096527008
VP_13,ftsst,talk,generic,T8,vel,abs_energy,abs_energy,norm,7.859689828489001
VP_13,ftsst,talk,generic,T8,vel,abs_max,abs_max,x,0.213795
VP_13,ftsst,talk,generic,T8,vel,abs_max,abs_max,y,0.133841
VP_13,ftsst,talk,generic,T8,vel,abs_max,abs_max,z,0.087402
VP_13,ftsst,talk,generic,T8,vel,cov,cov,norm,0.9644716749988891
VP_13,ftsst,talk,generic,T8,vel,cov,cov,x,-153.7781482889781
VP_13,ftsst,talk,generic,T8,vel,cov,cov,y,-22.31874084951869
VP_13,ftsst,talk,generic,T8,vel,cov,cov,z,-24.846125614317106
VP_13,ftsst,talk,generic,T8,vel,entropy,entropy,norm,9.471944478377527
VP_13,ftsst,talk,generic,T8,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1616.3929126846524
VP_13,ftsst,talk,generic,T8,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.521288044781441
VP_13,ftsst,talk,generic,T8,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.7237055201873508
VP_13,ftsst,talk,generic,T8,vel,fft_aggregated_variance,fft_aggregated_variance,norm,4180452.1503102835
VP_13,ftsst,talk,generic,T8,vel,max_val,max_val,norm,0.2141609727237902
VP_13,ftsst,talk,generic,T8,vel,mean,mean,norm,0.015015161940767402
VP_13,ftsst,talk,generic,T8,vel,mean,mean,x,-9.125186866729418e-05
VP_13,ftsst,talk,generic,T8,vel,mean,mean,y,-0.0006646278168429212
VP_13,ftsst,talk,generic,T8,vel,mean,mean,z,-0.0001695487514534079
VP_13,ftsst,talk,generic,T8,vel,mean_crossing,mean_crossing,norm,1089.0
VP_13,ftsst,talk,generic,T8,vel,std,std,norm,0.014481698387391507
VP_13,ftsst,talk,generic,T8,vel,std,std,x,0.014032543391565518
VP_13,ftsst,talk,generic,T8,vel,std,std,y,0.014833656005498531
VP_13,ftsst,talk,generic,T8,vel,std,std,z,0.004212629576362003
VP_13,ftsst,talk,generic,TotalBody,acc,abs_energy,abs_energy,norm,13074.967259309638
VP_13,ftsst,talk,generic,TotalBody,acc,cov,cov,norm,1.5852641809552213
VP_13,ftsst,talk,generic,TotalBody,acc,entropy,entropy,norm,9.281874970445909
VP_13,ftsst,talk,generic,TotalBody,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,2706.658346594079
VP_13,ftsst,talk,generic,TotalBody,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.7422457435750855
VP_13,ftsst,talk,generic,TotalBody,acc,fft_aggregated_skew,fft_aggregated_skew,norm,0.838217932655159
VP_13,ftsst,talk,generic,TotalBody,acc,fft_aggregated_variance,fft_aggregated_variance,norm,6352707.0683397325
VP_13,ftsst,talk,generic,TotalBody,acc,max_val,max_val,norm,13.93450269018944
VP_13,ftsst,talk,generic,TotalBody,acc,mean,mean,norm,0.2788010743844332
VP_13,ftsst,talk,generic,TotalBody,acc,std,std,norm,0.4756912425161928
VP_13,ftsst,talk,generic,TotalBody,gyr,abs_energy,abs_energy,norm,17587464.63040371
VP_13,ftsst,talk,generic,TotalBody,gyr,cov,cov,norm,1.5353758574818104
VP_13,ftsst,talk,generic,TotalBody,gyr,entropy,entropy,norm,9.251044593104371
VP_13,ftsst,talk,generic,TotalBody,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,1649.3560875057203
VP_13,ftsst,talk,generic,TotalBody,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.353279718025467
VP_13,ftsst,talk,generic,TotalBody,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,1.7271355504955823
VP_13,ftsst,talk,generic,TotalBody,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,3883235.829588152
VP_13,ftsst,talk,generic,TotalBody,gyr,max_val,max_val,norm,253.41892701930487
VP_13,ftsst,talk,generic,TotalBody,gyr,mean,mean,norm,8.828841463895387
VP_13,ftsst,talk,generic,TotalBody,gyr,std,std,norm,14.507962928747265
VP_13,ftsst,talk,generic,TotalBody,vel,abs_energy,abs_energy,norm,43.58390101679086
VP_13,ftsst,talk,generic,TotalBody,vel,cov,cov,norm,1.626199783941608
VP_13,ftsst,talk,generic,TotalBody,vel,entropy,entropy,norm,9.307487157957441
VP_13,ftsst,talk,generic,TotalBody,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1665.8356301913072
VP_13,ftsst,talk,generic,TotalBody,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.911789027530071
VP_13,ftsst,talk,generic,TotalBody,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.7308632269111583
VP_13,ftsst,talk,generic,TotalBody,vel,fft_aggregated_variance,fft_aggregated_variance,norm,4187915.4390078853
VP_13,ftsst,talk,generic,TotalBody,vel,max_val,max_val,norm,0.45938524215296267
VP_13,ftsst,talk,generic,TotalBody,vel,mean,mean,norm,0.020495412448710983
VP_13,ftsst,talk,generic,TotalBody,vel,std,std,norm,0.02563152759416767
VP_13,ftsst,talk,generic,Trunk,acc,abs_energy,abs_energy,norm,1140.455584666414
VP_13,ftsst,talk,generic,Trunk,acc,cov,cov,norm,1.089652615884272
VP_13,ftsst,talk,generic,Trunk,acc,entropy,entropy,norm,9.413042231529792
VP_13,ftsst,talk,generic,Trunk,acc,entropy,entropy,x,9.797957000185873
VP_13,ftsst,talk,generic,Trunk,acc,entropy,entropy,y,9.796715449426637
VP_13,ftsst,talk,generic,Trunk,acc,entropy,entropy,z,9.798190582095128
VP_13,ftsst,talk,generic,Trunk,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,2803.4055385499246
VP_13,ftsst,talk,generic,Trunk,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.228030038783136
VP_13,ftsst,talk,generic,Trunk,acc,fft_aggregated_skew,fft_aggregated_skew,norm,0.7688562708910691
VP_13,ftsst,talk,generic,Trunk,acc,fft_aggregated_variance,fft_aggregated_variance,norm,6938001.248061715
VP_13,ftsst,talk,generic,Trunk,acc,max_val,max_val,norm,2.815509502855652
VP_13,ftsst,talk,generic,Trunk,acc,mean,mean,norm,0.16957479040058457
VP_13,ftsst,talk,generic,Trunk,acc,std,std,norm,0.18232282307736375
VP_13,ftsst,talk,generic,Trunk,gyr,abs_energy,abs_energy,norm,824329.7810465863
VP_13,ftsst,talk,generic,Trunk,gyr,cov,cov,norm,1.091072032210205
VP_13,ftsst,talk,generic,Trunk,gyr,entropy,entropy,norm,9.400837890579199
VP_13,ftsst,talk,generic,Trunk,gyr,entropy,entropy,x,9.796441685484927
VP_13,ftsst,talk,generic,Trunk,gyr,entropy,entropy,y,9.793718540171781
VP_13,ftsst,talk,generic,Trunk,gyr,entropy,entropy,z,9.79876264968588
VP_13,ftsst,talk,generic,Trunk,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,1338.4948891566683
VP_13,ftsst,talk,generic,Trunk,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,8.34629768171653
VP_13,ftsst,talk,generic,Trunk,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,2.1051075932493677
VP_13,ftsst,talk,generic,Trunk,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,3163389.273028565
VP_13,ftsst,talk,generic,Trunk,gyr,max_val,max_val,norm,65.92253878248509
VP_13,ftsst,talk,generic,Trunk,gyr,mean,mean,norm,4.544976260954633
VP_13,ftsst,talk,generic,Trunk,gyr,std,std,norm,4.89488219885031
VP_13,ftsst,talk,generic,Trunk,vel,abs_energy,abs_energy,norm,8.464153458178401
VP_13,ftsst,talk,generic,Trunk,vel,cov,cov,norm,0.9796668152234268
VP_13,ftsst,talk,generic,Trunk,vel,entropy,entropy,norm,9.461672883166596
VP_13,ftsst,talk,generic,Trunk,vel,entropy,entropy,x,9.798982336515289
VP_13,ftsst,talk,generic,Trunk,vel,entropy,entropy,y,9.793980141547664
VP_13,ftsst,talk,generic,Trunk,vel,entropy,entropy,z,9.800316055113246
VP_13,ftsst,talk,generic,Trunk,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1487.1792928864918
VP_13,ftsst,talk,generic,Trunk,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.197094278939294
VP_13,ftsst,talk,generic,Trunk,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.8986800023901669
VP_13,ftsst,talk,generic,Trunk,vel,fft_aggregated_variance,fft_aggregated_variance,norm,3819723.46258595
VP_13,ftsst,talk,generic,Trunk,vel,max_val,max_val,norm,0.22306665775563986
VP_13,ftsst,talk,generic,Trunk,vel,mean,mean,norm,0.015373777655287205
VP_13,ftsst,talk,generic,Trunk,vel,std,std,norm,0.015070466011538936
VP_13,ftsst,talk,generic,UpperExtremities,acc,abs_energy,abs_energy,norm,34058.651673904846
VP_13,ftsst,talk,generic,UpperExtremities,acc,cov,cov,norm,1.7263938884596288
VP_13,ftsst,talk,generic,UpperExtremities,acc,entropy,entropy,norm,9.143420128306035
VP_13,ftsst,talk,generic,UpperExtremities,acc,entropy,entropy,x,9.800183441424048
VP_13,ftsst,talk,generic,UpperExtremities,acc,entropy,entropy,y,9.799830135617004
VP_13,ftsst,talk,generic,UpperExtremities,acc,entropy,entropy,z,9.799732209385404
VP_13,ftsst,talk,generic,UpperExtremities,acc,fft_aggregated_centroid,fft_aggregated_centroid,norm,2477.2794394586435
VP_13,ftsst,talk,generic,UpperExtremities,acc,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,6.7398257042592515
VP_13,ftsst,talk,generic,UpperExtremities,acc,fft_aggregated_skew,fft_aggregated_skew,norm,0.9712201365434814
VP_13,ftsst,talk,generic,UpperExtremities,acc,fft_aggregated_variance,fft_aggregated_variance,norm,5553743.341057106
VP_13,ftsst,talk,generic,UpperExtremities,acc,max_val,max_val,norm,25.810034489982044
VP_13,ftsst,talk,generic,UpperExtremities,acc,mean,mean,norm,0.5233016541047337
VP_13,ftsst,talk,generic,UpperExtremities,acc,std,std,norm,0.9560540389848002
VP_13,ftsst,talk,generic,UpperExtremities,gyr,abs_energy,abs_energy,norm,49015720.626468204
VP_13,ftsst,talk,generic,UpperExtremities,gyr,cov,cov,norm,1.666050815430635
VP_13,ftsst,talk,generic,UpperExtremities,gyr,entropy,entropy,norm,9.11719858433004
VP_13,ftsst,talk,generic,UpperExtremities,gyr,entropy,entropy,x,9.7994346643087
VP_13,ftsst,talk,generic,UpperExtremities,gyr,entropy,entropy,y,9.797841750390711
VP_13,ftsst,talk,generic,UpperExtremities,gyr,entropy,entropy,z,9.79931247354347
VP_13,ftsst,talk,generic,UpperExtremities,gyr,fft_aggregated_centroid,fft_aggregated_centroid,norm,1614.999791510784
VP_13,ftsst,talk,generic,UpperExtremities,gyr,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.655652316219596
VP_13,ftsst,talk,generic,UpperExtremities,gyr,fft_aggregated_skew,fft_aggregated_skew,norm,1.7131028921791907
VP_13,ftsst,talk,generic,UpperExtremities,gyr,fft_aggregated_variance,fft_aggregated_variance,norm,3477673.617179534
VP_13,ftsst,talk,generic,UpperExtremities,gyr,max_val,max_val,norm,595.1535792484271
VP_13,ftsst,talk,generic,UpperExtremities,gyr,mean,mean,norm,18.97774759652813
VP_13,ftsst,talk,generic,UpperExtremities,gyr,std,std,norm,33.84134709381741
VP_13,ftsst,talk,generic,UpperExtremities,vel,abs_energy,abs_energy,norm,112.18482548798863
VP_13,ftsst,talk,generic,UpperExtremities,vel,cov,cov,norm,1.202089688257076
VP_13,ftsst,talk,generic,UpperExtremities,vel,entropy,entropy,norm,9.350726707251718
VP_13,ftsst,talk,generic,UpperExtremities,vel,entropy,entropy,x,9.79774316416352
VP_13,ftsst,talk,generic,UpperExtremities,vel,entropy,entropy,y,9.798168759822156
VP_13,ftsst,talk,generic,UpperExtremities,vel,entropy,entropy,z,9.798027259492981
VP_13,ftsst,talk,generic,UpperExtremities,vel,fft_aggregated_centroid,fft_aggregated_centroid,norm,1540.3508907577982
VP_13,ftsst,talk,generic,UpperExtremities,vel,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,7.2104405212446325
VP_13,ftsst,talk,generic,UpperExtremities,vel,fft_aggregated_skew,fft_aggregated_skew,norm,1.8419892121133117
VP_13,ftsst,talk,generic,UpperExtremities,vel,fft_aggregated_variance,fft_aggregated_variance,norm,3782127.4234161247
VP_13,ftsst,talk,generic,UpperExtremities,vel,max_val,max_val,norm,0.7548518616630273
VP_13,ftsst,talk,generic,UpperExtremities,vel,mean,mean,norm,0.03735872949005287
VP_13,ftsst,talk,generic,UpperExtremities,vel,std,std,norm,0.048470980639262015
VP_13,ftsst,talk,generic,jC1Head,ang,abs_max,abs_max,x,14.791614
VP_13,ftsst,talk,generic,jC1Head,ang,abs_max,abs_max,y,11.60204
VP_13,ftsst,talk,generic,jC1Head,ang,abs_max,abs_max,z,28.072198
VP_13,ftsst,talk,generic,jC1Head,ang,cov,cov,norm,0.24484467991459435
VP_13,ftsst,talk,generic,jC1Head,ang,cov,cov,x,1.4967089088210976
VP_13,ftsst,talk,generic,jC1Head,ang,cov,cov,y,1.3968484287048335
VP_13,ftsst,talk,generic,jC1Head,ang,cov,cov,z,-0.2755322459664063
VP_13,ftsst,talk,generic,jC1Head,ang,entropy,entropy,norm,9.759179329806894
VP_13,ftsst,talk,generic,jC1Head,ang,entropy,entropy,x,9.741108474136258
VP_13,ftsst,talk,generic,jC1Head,ang,entropy,entropy,y,9.744078254277037
VP_13,ftsst,talk,generic,jC1Head,ang,entropy,entropy,z,9.741432846058352
VP_13,ftsst,talk,generic,jC1Head,ang,fft_aggregated_centroid,fft_aggregated_centroid,norm,225.81506329346706
VP_13,ftsst,talk,generic,jC1Head,ang,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,92.98440119239204
VP_13,ftsst,talk,generic,jC1Head,ang,fft_aggregated_skew,fft_aggregated_skew,norm,7.880088478244283
VP_13,ftsst,talk,generic,jC1Head,ang,fft_aggregated_variance,fft_aggregated_variance,norm,293763.524852632
VP_13,ftsst,talk,generic,jC1Head,ang,max_val,max_val,norm,28.488274897363755
VP_13,ftsst,talk,generic,jC1Head,ang,mean,mean,norm,16.929770497361115
VP_13,ftsst,talk,generic,jC1Head,ang,mean,mean,x,3.099654088533304
VP_13,ftsst,talk,generic,jC1Head,ang,mean,mean,y,2.2498110843807098
VP_13,ftsst,talk,generic,jC1Head,ang,mean,mean,z,-15.47724413498699
VP_13,ftsst,talk,generic,jC1Head,ang,std,std,norm,4.145164238453925
VP_13,ftsst,talk,generic,jC1Head,ang,std,std,x,4.639279888571536
VP_13,ftsst,talk,generic,jC1Head,ang,std,std,y,3.1426450780999122
VP_13,ftsst,talk,generic,jC1Head,ang,std,std,z,4.264479837883354
VP_13,ftsst,talk,generic,jC1Head,ang,zero_crossing,zero_crossing,x,30.0
VP_13,ftsst,talk,generic,jC1Head,ang,zero_crossing,zero_crossing,y,62.0
VP_13,ftsst,talk,generic,jC1Head,ang,zero_crossing,zero_crossing,z,4.0
VP_13,ftsst,talk,generic,jLeftElbow,ang,cov,cov,norm,0.10353916723326412
VP_13,ftsst,talk,generic,jLeftElbow,ang,fft_aggregated_centroid,fft_aggregated_centroid,norm,431.36856553930227
VP_13,ftsst,talk,generic,jLeftElbow,ang,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,31.679328662237033
VP_13,ftsst,talk,generic,jLeftElbow,ang,fft_aggregated_skew,fft_aggregated_skew,norm,4.852647955403529
VP_13,ftsst,talk,generic,jLeftElbow,ang,fft_aggregated_variance,fft_aggregated_variance,norm,991026.5283569638
VP_13,ftsst,talk,generic,jLeftElbow,ang,max_val,max_val,norm,143.87919058038636
VP_13,ftsst,talk,generic,jLeftElbow,ang,mean,mean,norm,88.79691085761246
VP_13,ftsst,talk,generic,jLeftElbow,ang,std,std,norm,9.193958203083582
VP_13,ftsst,talk,generic,jLeftWrist,ang,cov,cov,norm,0.4532660336507034
VP_13,ftsst,talk,generic,jLeftWrist,ang,fft_aggregated_centroid,fft_aggregated_centroid,norm,751.1573349262284
VP_13,ftsst,talk,generic,jLeftWrist,ang,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,18.354839417175345
VP_13,ftsst,talk,generic,jLeftWrist,ang,fft_aggregated_skew,fft_aggregated_skew,norm,3.4321641165189294
VP_13,ftsst,talk,generic,jLeftWrist,ang,fft_aggregated_variance,fft_aggregated_variance,norm,1416773.7882050206
VP_13,ftsst,talk,generic,jLeftWrist,ang,max_val,max_val,norm,100.8512576785657
VP_13,ftsst,talk,generic,jLeftWrist,ang,mean,mean,norm,16.71637382165449
VP_13,ftsst,talk,generic,jLeftWrist,ang,std,std,norm,7.576964459163781
VP_13,ftsst,talk,generic,jLeftWrist,ang,zero_crossing,zero_crossing,x,103.0
VP_13,ftsst,talk,generic,jLeftWrist,ang,zero_crossing,zero_crossing,y,85.0
VP_13,ftsst,talk,generic,jLeftWrist,ang,zero_crossing,zero_crossing,z,181.0
VP_13,ftsst,talk,generic,jRightElbow,ang,cov,cov,norm,0.05175215736675616
VP_13,ftsst,talk,generic,jRightElbow,ang,fft_aggregated_centroid,fft_aggregated_centroid,norm,247.73548398034063
VP_13,ftsst,talk,generic,jRightElbow,ang,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,42.58584159051257
VP_13,ftsst,talk,generic,jRightElbow,ang,fft_aggregated_skew,fft_aggregated_skew,norm,4.905847370440036
VP_13,ftsst,talk,generic,jRightElbow,ang,fft_aggregated_variance,fft_aggregated_variance,norm,320936.96718328237
VP_13,ftsst,talk,generic,jRightElbow,ang,max_val,max_val,norm,126.0266871013324
VP_13,ftsst,talk,generic,jRightElbow,ang,mean,mean,norm,79.6290610608451
VP_13,ftsst,talk,generic,jRightElbow,ang,std,std,norm,4.120975698987891
VP_13,ftsst,talk,generic,jRightWrist,ang,cov,cov,norm,0.08461367079039012
VP_13,ftsst,talk,generic,jRightWrist,ang,fft_aggregated_centroid,fft_aggregated_centroid,norm,487.4120109820659
VP_13,ftsst,talk,generic,jRightWrist,ang,fft_aggregated_kurtosis,fft_aggregated_kurtosis,norm,28.37341709914694
VP_13,ftsst,talk,generic,jRightWrist,ang,fft_aggregated_skew,fft_aggregated_skew,norm,4.298811290916404
VP_13,ftsst,talk,generic,jRightWrist,ang,fft_aggregated_variance,fft_aggregated_variance,norm,889979.8017355808
VP_13,ftsst,talk,generic,jRightWrist,ang,max_val,max_val,norm,47.045696922420994
VP_13,ftsst,talk,generic,jRightWrist,ang,mean,mean,norm,20.335198468948803
VP_13,ftsst,talk,generic,jRightWrist,ang,std,std,norm,1.7206357887088792
VP_13,ftsst,talk,generic,jRightWrist,ang,zero_crossing,zero_crossing,x,5.0
VP_13,ftsst,talk,generic,jRightWrist,ang,zero_crossing,zero_crossing,y,8.0
VP_13,ftsst,talk,generic,jRightWrist,ang,zero_crossing,zero_crossing,z,21.0
VP_13,ftsst,talk,generic,jT1C7,ang,zero_crossing,zero_crossing,x,46.0
VP_13,ftsst,talk,generic,jT1C7,ang,zero_crossing,zero_crossing,y,38.0
VP_13,ftsst,talk,generic,jT1C7,ang,zero_crossing,zero_crossing,z,0.0
VP_13,tsst,talk,expert,Head,gyr,static_periods,count_per_min,norm,18.9463296968368
VP_13,tsst,talk,expert,Head,gyr,static_periods,max_duration_sec,norm,6.983000000000061
VP_13,tsst,talk,expert,Head,gyr,static_periods,mean_duration_sec,norm,1.5353229166666627
VP_13,tsst,talk,expert,Head,gyr,static_periods,ratio_percent,norm,48.48122361712613
VP_13,tsst,talk,expert,Head,gyr,static_periods,std_duration_sec,norm,1.2870047028482434
VP_13,tsst,talk,expert,Head,vel,static_periods,count_per_min,norm,22.104051312976264
VP_13,tsst,talk,expert,Head,vel,static_periods,max_duration_sec,norm,10.232999999999947
VP_13,tsst,talk,expert,Head,vel,static_periods,mean_duration_sec,norm,1.6596517857142803
VP_13,tsst,talk,expert,Head,vel,static_periods,ratio_percent,norm,61.14171372183523
VP_13,tsst,talk,expert,Head,vel,static_periods,std_duration_sec,norm,1.4617571784758165
VP_13,tsst,talk,expert,LeftFoot_RightFoot,pos,euclidean_distance,count_per_min,norm,0.19735760100871663
VP_13,tsst,talk,expert,LeftFoot_RightFoot,pos,euclidean_distance,max_duration_sec,norm,1.7670000000000528
VP_13,tsst,talk,expert,LeftFoot_RightFoot,pos,euclidean_distance,mean,norm,0.26621398597262
VP_13,tsst,talk,expert,LeftFoot_RightFoot,pos,euclidean_distance,mean_duration_sec,norm,1.7670000000000528
VP_13,tsst,talk,expert,LeftFoot_RightFoot,pos,euclidean_distance,ratio_percent,norm,0.5812181349706879
VP_13,tsst,talk,expert,LeftFoot_RightFoot,pos,euclidean_distance,std,norm,0.05225108084989792
VP_13,tsst,talk,expert,LeftHand_Head,pos,euclidean_distance,mean,norm,0.6059968348817906
VP_13,tsst,talk,expert,LeftHand_Head,pos,euclidean_distance,std,norm,0.060402886966619086
VP_13,tsst,talk,expert,LeftHand_RightHand,gyr,static_periods,count_per_min,norm,13.420316868592732
VP_13,tsst,talk,expert,LeftHand_RightHand,gyr,static_periods,max_duration_sec,norm,15.216000000000008
VP_13,tsst,talk,expert,LeftHand_RightHand,gyr,static_periods,mean_duration_sec,norm,2.1798235294117605
VP_13,tsst,talk,expert,LeftHand_RightHand,gyr,static_periods,ratio_percent,norm,48.756537470533324
VP_13,tsst,talk,expert,LeftHand_RightHand,gyr,static_periods,std_duration_sec,norm,2.5774772054302915
VP_13,tsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,count_per_min,norm,1.9735760100871664
VP_13,tsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,max_duration_sec,norm,12.716000000000008
VP_13,tsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,mean,norm,0.4326464429326352
VP_13,tsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,mean_duration_sec,norm,4.149899999999991
VP_13,tsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,ratio_percent,norm,13.650238473767857
VP_13,tsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,std,norm,0.10837569170731097
VP_13,tsst,talk,expert,LeftHand_RightHand,pos,euclidean_distance,std_duration_sec,norm,4.955975326142508
VP_13,tsst,talk,expert,LeftHand_RightHand,vel,static_periods,count_per_min,norm,15.591250479688615
VP_13,tsst,talk,expert,LeftHand_RightHand,vel,static_periods,max_duration_sec,norm,4.467000000000098
VP_13,tsst,talk,expert,LeftHand_RightHand,vel,static_periods,mean_duration_sec,norm,1.2165822784810056
VP_13,tsst,talk,expert,LeftHand_RightHand,vel,static_periods,ratio_percent,norm,31.61339838824608
VP_13,tsst,talk,expert,LeftHand_RightHand,vel,static_periods,std_duration_sec,norm,1.007907957839807
VP_13,tsst,talk,expert,LowerExtremities,gyr,static_periods,count_per_min,norm,8.289019242366098
VP_13,tsst,talk,expert,LowerExtremities,gyr,static_periods,max_duration_sec,norm,16.715000000000032
VP_13,tsst,talk,expert,LowerExtremities,gyr,static_periods,mean_duration_sec,norm,6.210357142857144
VP_13,tsst,talk,expert,LowerExtremities,gyr,static_periods,ratio_percent,norm,85.79628309851435
VP_13,tsst,talk,expert,LowerExtremities,gyr,static_periods,std_duration_sec,norm,5.647757335271981
VP_13,tsst,talk,expert,LowerExtremities,vel,static_periods,count_per_min,norm,11.446740858505565
VP_13,tsst,talk,expert,LowerExtremities,vel,static_periods,max_duration_sec,norm,21.216000000000008
VP_13,tsst,talk,expert,LowerExtremities,vel,static_periods,mean_duration_sec,norm,4.233655172413791
VP_13,tsst,talk,expert,LowerExtremities,vel,static_periods,ratio_percent,norm,80.76925607148728
VP_13,tsst,talk,expert,LowerExtremities,vel,static_periods,std_duration_sec,norm,4.753778639429071
VP_13,tsst,talk,expert,RightHand_Head,pos,euclidean_distance,mean,norm,0.6082343501057634
VP_13,tsst,talk,expert,RightHand_Head,pos,euclidean_distance,std,norm,0.0051266971078286405
VP_13,tsst,talk,expert,T8,gyr,static_periods,count_per_min,norm,13.420316868592732
VP_13,tsst,talk,expert,T8,gyr,static_periods,max_duration_sec,norm,16.482999999999947
VP_13,tsst,talk,expert,T8,gyr,static_periods,mean_duration_sec,norm,3.3434999999999957
VP_13,tsst,talk,expert,T8,gyr,static_periods,ratio_percent,norm,74.7847157502329
VP_13,tsst,talk,expert,T8,gyr,static_periods,std_duration_sec,norm,3.216361435006487
VP_13,tsst,talk,expert,T8,vel,static_periods,count_per_min,norm,13.420316868592732
VP_13,tsst,talk,expert,T8,vel,static_periods,max_duration_sec,norm,21.982999999999947
VP_13,tsst,talk,expert,T8,vel,static_periods,mean_duration_sec,norm,3.501573529411766
VP_13,tsst,talk,expert,T8,vel,static_periods,ratio_percent,norm,78.32037717230418
VP_13,tsst,talk,expert,T8,vel,static_periods,std_duration_sec,norm,4.119003206168098
VP_13,tsst,talk,expert,TotalBody,gyr,static_periods,count_per_min,norm,14.012389671618882
VP_13,tsst,talk,expert,TotalBody,gyr,static_periods,max_duration_sec,norm,6.4669999999999845
